,access_time,comments,is_vid,num_likes,post_time,url,view_count
15,2018-02-12 17:33:20.430919,@jwilde95 Yes,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
16,2018-02-12 17:33:20.430919,@cdillard_98,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
17,2018-02-12 17:33:20.430919,My 93 Chevy was smoother than this haha I used to record in it all the time with no noticeable shaking.,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
18,2018-02-12 17:33:20.430919,@mikduff1331,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
19,2018-02-12 17:33:20.430919,C'mon man any base model 3/4ton truck will ride terrible. Doesn't matter what brand it is,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
20,2018-02-12 17:33:20.430919,😂,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
21,2018-02-12 17:33:20.430919,@clarkd.93 Lmao.. Ford,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
22,2018-02-12 17:33:20.430919,"@elroyjets0n you just admitted it burns oil. *news flash* there not supposed to do that. Also why, if fords “sucks” are 10,000 sold everyday in America??",True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
23,2018-02-12 17:33:20.430919,@landscape_equipment_trucks no the fords ride hard my gmc Denali drives and rides like a car @stanley_dirtmonkey_genadek,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
24,2018-02-12 17:33:20.430919,"@tannonmerrill seriously......you are what twelve?? An original engine with abuse burns oil because the seals wear. ANY engine will do that, it's not specific to any fucking model lol. You're so fucking stupid that you also think just because they sell ten thousand a day makes them the better truck.. HA! They spend more money marketing the trucK AND SPEND MORE THAN ANY OTHER BRAND on marketing. ANY REAL MAN over the age of 60 will tell you chevy... ford has been known over the years to produce meaningless extra parts that fail and they have more design flaws.. NICE TRY. But chevy",True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
25,2018-02-12 17:33:20.430919,@potratzlawncare You just said it yourself... it's a Denali,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
26,2018-02-12 17:33:20.430919,😂😂😂 my old farm truck does the same thing,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
27,2018-02-12 17:33:20.430919,Time for a chevy man!,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
28,2018-02-12 17:33:20.430919,It's a superduty it's not suppose to ride well... plus if rather take the solid axle ford over the ifs chevy...,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
29,2018-02-12 17:33:20.430919,"Ok with all due respect, anyone in MI knows it’s just the roads, not that it’s a Ford 😂🤪 Y’all just ain’t used to our roads lol 😝",True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
30,2018-02-12 17:33:20.430919,@landscape_equipment_trucks that doesn’t even matter because we also have a 2014 gmc and that doesn’t ride hard either,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
31,2018-02-12 17:33:20.430919,@dtlawnservice I agree but ford do get pretty bad gas mileage and they don’t have a really solid diesel in less they are bulletproof,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
32,2018-02-12 17:33:20.430919,@matt_walz probably kinda like those tie downs straps that @stanley_dirtmonkey_genadek made a video about?,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
33,2018-02-12 17:33:20.430919,@chris_mac_attack Somewhat similar. They basically have a cushion when unloaded to improve ride and return to the factory height when loaded,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
34,2018-02-12 17:33:20.430919,That’s why we switched to Subaru brats a few years back and now Honda ridge lines we got a whole fleet they are amazing the ride is great so is the fuel economy. They physically hold as much as a 3/4ton can legally. Don’t be a monkey when you can be a gorilla 🦍,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
35,2018-02-12 17:33:20.430919,"@chris_b98 hey now, my 99 Dodge Ram 1500 sport, has 233k on it, just rebuilt the trans this year, fairly smooth ride, but yes a load does make it smoother. 😁",True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
36,2018-02-12 17:33:20.430919,Chevy all the way,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
37,2018-02-12 17:33:20.430919,"My Chevy has over 472,000 miles on it and still rides like a Cadillac.",True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
38,2018-02-12 17:33:20.430919,"Passed you by the dells today, in my Silverado was pretty smooth",True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
39,2018-02-12 17:33:20.430919,You can only get that GMC suspension on the Denali,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
40,2018-02-12 17:33:20.430919,😂😂,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
41,2018-02-12 17:33:20.430919,That's when you know she's a real trick,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
42,2018-02-12 17:33:20.430919,@potratzlawncare the 7.3 and the 6.7 are amazing motors. 6.0 and 6.4 need to be bulletproofed,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
43,2018-02-12 17:33:20.430919,"Meh. Blaming a manufacturer for (possibly) a bad apple is uneducated and setting up a biased opinion. I don’t know how you have your truck setup or how you treat them or what your vehicle might have encountered on your trip. Don’t mention the manufacturer until you have had it looked at, and done some research into whether what your experiencing is a common problem. This fuels misconceptions and leads unsuspecting buyers to make uninformed decisions.",True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
44,2018-02-12 17:33:20.430919,"@stanley_dirtmonkey_genadek a fun, good natured, post and everyone jumps on their respective fanboy band wagon and looses their mind. Thanks for the entertainment. 😂",True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
45,2018-02-12 17:33:20.430919,@landscape_equipment_trucks you just have a hard on for fords lol love the page but the ford to anything else ratio is lacking,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
46,2018-02-12 17:33:20.430919,@landscape_equipment_trucks you just have a hard on for fords lol love the page but the ford to anything else ratio is lacking,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
47,2018-02-12 17:33:20.430919,Ford is S**t,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
48,2018-02-12 17:33:20.430919,Chevy gmc ftw,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
49,2018-02-12 17:33:20.430919,Complain but don’t mention you have a plow on it😂😂,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
50,2018-02-12 17:33:20.430919,@stanley_dirtmonkey_genadek couple things,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
51,2018-02-12 17:33:20.430919,1. It's a work truck that's been abused. It's gonna ride rough till u do the suspension. 2. Chevies are just as bad. 3. All trucks about that size ride real rough,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
52,2018-02-12 17:33:20.430919,@ryanh1502 why can't Chevy and gmc tow as much? The duramax has no balls is what your saying? The only thing you notice on a gmc is when a plow is up front it says alittle more. Get a send of timbrens in the front and your golden.,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
53,2018-02-12 17:33:20.430919,@austinoldt sags*,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
54,2018-02-12 17:33:20.430919,@funcle_tron @topssoil,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
55,2018-02-12 17:33:20.430919,"@shane_corcoran32 first time in a heavy duty? They ride smoother with a load on or in them. Plow on the front, salter in the back is like driving a half Ton",True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
56,2018-02-12 17:33:20.430919,@ryanh1502 dumbass comment ford overloads their trucks just like Volkswagen over hyped their gas mileage. WAKEUP,True,734,2018-02-06T18:41:03.000Z,https://www.instagram.com/p/Be3ZojojBwL/,"11,426"
